"REGION","COUNTRY","CITY","CORRIDOR","CORRIDOR_LENGTH_KM","DAILY_DEMAND_CORRIDOR_PASSENGERS_PER_DAY","GRADE_SEPARATED_INTERSECTIONS_CORRIDOR","LENGTH_OF_EXCLUSIVE_LANES_CORRIDOR_KM","LENGTH_OF_SEGREGATED_COUNTERFLOW_LANES_CORRIDOR_KM","LENGTH_OF_SEGREGATED_LANES_CORRIDOR_KM","OPERATING_SPEED_CORRIDOR","PEAK_FREQUENCY_CORRIDOR_BUSES_PER_HOUR_PER_DIRECTION","PEAK_LOAD_CORRIDOR_PASSENGERS_PER_HOUR_PER_DIRECTION","PHYSICALLY_INTEGRATED_FEEDERS","PRE_BOARD_FARE_COLLECTION_CORRIDOR","STATION_SPACING_CORRIDOR_M","TOTAL_COST_PER_KILOMETER_CORRIDOR_US_MILLION_PER_KM","YEAR_CORRIDOR_COMMENCED"
"Latin America","Ecuador","Guayaquil","Guasmo - Río Daule","Metrovia","Metrovía","Metrovía","Metrovía","Metrovía","Metrovía","Metrovía","Metrovía","Metrovía","Metrovía","www.metrovia-gye.com","www.metrovia-gye.com","","web site www.metrovia-gye.com"
"Latin America","Ecuador","Quito","Central Norte","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","www.trolebus.gob.ec","PUC Chile","","","","PUC Chile","PUC Chile","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","Review of images","","","","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)"
"Latin America","Ecuador","Quito","Ecovía (North Eastern Corridor)","Eduardo Sierra, Trolebus","www.trolebus.gob.ec","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","www.trolebus.gov.ec","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","","","Eduardo Sierra, Trolebus"
"Latin America","Ecuador","Quito","Sur Occidental","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)"
"Latin America","Ecuador","Quito","Sur Oriental","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","www.trolebus.gob.ec","PUC Chile","","","","PUC Chile","PUC Chile","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)","PUC Chile","Eduardo Sierra, Trolebus","","","Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)"
"Latin America","Ecuador","Quito","TroleBús","Eduardo Sierra, Trolebus","www.trolebus.gob.ec","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","Eduardo Sierra, Trolebus","","nestlac.org","","www.trolebus.gov.ec"
"Latin America","El Salvador","Gran San Salvador","Corredor SITRAMSS","sites.google.com","www.vmt.gob.sv","","","","sites.google.com","www.vmt.gob.sv","sites.google.com","www.vmt.gob.sv","","www.vmt.gob.sv","Calculated using corridor length and stations","idbdocs.iadb.org","www.vmt.gob.sv"
"Latin America","Guatemala","Guatemala","Ramal Central","transmetro.muniguate.com","www.muniguate.com","transmetro.muniguate.com","www.muniguate.com","","","transmetro.muniguate.com","transmetro.muniguate.com","","","transmetro.muniguate.com","www.muniguate.com","",""
"Latin America","Guatemala","Guatemala","Ramal Sur","transmetro.muniguate.com","www.un.org","transmetro.muniguate.com","transmetro.muniguate.com","","","www.muniguate.com","transmetro.muniguate.com","www.un.org","","transmetro.muniguate.com","","",""
"Latin America","Mexico","Chihuahua","ViveBús","EMBARQ México","www.juareznoticias.com","","","","vivebus.chihuahua.gob.mx","","","","","www.youtube.com","Calculated using corridor length and stations","","EMBARQ México"
"Latin America","Mexico","Ecatepec","Linea I: Ciudad Azteca - Ojo de Agua","www.transmasivo.com.mx","www.transmasivo.com.mx","","","","www.transmasivo.com.mx","mx.noticias.yahoo.com","impreso.milenio.com","www.transmasivo.com.mx","","www.youtube.com","Calculated using corridor length and stations","","transeunte.org"
"Latin America","Mexico","Guadalajara","Línea 1","embarq.org","embarq.org","","","","embarq.org","Macrobus","","Macrobus","","www.macrobus.gob.mx","","",""
"Latin America","Mexico","Guadalupe","Guadalupe","www.nl.gob.mx","EMBARQ Mexico","Google Maps","Google Maps","Google Maps","Google Maps","es.wikipedia.org","www.nl.gob.mx","","","www.nl.gob.mx","Calculated using corridor length and stations","","es.wikipedia.org"
"Latin America","Mexico","Juárez","ViveBús","vivirenjuarez.wix.com","larednoticias.com.mx","","","","","","","","","www.youtube.com","Calculated using corridor length and stations","","vivirenjuarez.wix.com"
"Latin America","Mexico","León de los Aldama","Sistema Integrado de Transporte Optibus","Optibus","Dirección General de Movilidad","Optibus","","Optibus","Optibus","Optibus","Opitbus","Dirección General de Movilidad","Dirección General de Movilidad","oruga-sit.leon.gob.mx","","","www.pagobus.com"
"Latin America","Mexico","Mexico City","Línea 1, Indios Verdes - Caminero","www.metrobus.df.gob.mx","METROBÚS","www.google.com.br","Google Earth","Google Earth","www.metrobus.df.gob.mx","METROBÚS","METROBÚS","METROBÚS","","www.metrobus.df.gob.mx","Calculated using corridor length and stations","","www.metrobus.df.gob.mx"
"Latin America","Mexico","Mexico City","Línea 2, Tacubaya - Tepalcates","www.metrobus.df.gob.mx","METROBÚS","www.google.com.br","Google Earth","www.google.com.br","www.metrobus.df.gob.mx","METROBÚS","METROBÚS","METROBÚS","","www.metrobus.df.gob.mx","Calculated using corridor length and stations","","www.metrobus.df.gob.mx"
"Latin America","Mexico","Mexico City","Línea 3, Tenayuca - Etiopia II","www.metrobus.df.gob.mx","METROBÚS","www.google.com.br","Google Earth","Google Earth","www.metrobus.df.gob.mx","METROBÚS","METROBÚS","METROBÚS","","www.metrobus.df.gob.mx","Calculated using corridor length and stations","","www.metrobus.df.gob.mx"
"Latin America","Mexico","Mexico City","Línea 4, Buenavista - San Lázaro - Aeropuerto","www.metrobus.df.gob.mx","METROBÚS","www.google.com.br","Google Earth","Google Earth","www.metrobus.df.gob.mx","METROBÚS","METROBÚS","METROBÚS","","www.metrobus.df.gob.mx","Calculated using corridor length and stations","","www.metrobus.df.gob.mx"
"Latin America","Mexico","Mexico City","Línea 5, Río de los Remedios - San Lázaro","www.metrobus.df.gob.mx","METROBÚS","www.google.com.br","Google Earth","Google Earth","www.metrobus.df.gob.mx","METROBÚS","METROBÚS","METROBÚS","","www.metrobus.df.gob.mx","Calculated using corridor length and stations","","www.metrobus.df.gob.mx"
"Latin America","Mexico","Monterrey","Ecovía","go.itdp.org","","www.nl.gob.mx","","www.milenio.com","go.itdp.org","","","","","ecovia.nl.gob.mx","Calculated using corridor length and stations","www.nl.gob.mx","www.nl.gob.mx"
"Latin America","Mexico","Nezahualcoyotl","Linea III: Chimalhuacán - Pantitlán","www.sdpnoticias.com","www.sdpnoticias.com","","","","www.youtube.com","mexibus.net","www.sdpnoticias.com","","","mexibus.net","Calculated using corridor length and stations","razon.mx","www.transmasivo.com.mx"
"Latin America","Mexico","Puebla","Línea 1","www.rutapuebla.mx","www.st.puebla.gob.mx","www.rutapuebla.mx","www.rutapuebla.mx","www.rutapuebla.mx","www.rutapuebla.mx","www.rutapuebla.mx","www.rutapuebla.mx","","www.rutapuebla.mx","www.rutapuebla.mx","Calculated using corridor length and stations","","www.rutapuebla.mx"
"Latin America","Mexico","Puebla","Línea 2","rutapuebla.mx","www.periodicodigital.mx","www.youtube.com","","","rutapuebla.mx","","","","","www.youtube.com","Calculated using corridor length and stations","","rutapuebla.mx"
"Latin America","Panama","Panama","Cinta Costera","www.mibus.com.pa","","","","","www.mibus.com.pa","","","i-rooms.net","","movilidadurbanapanama.wordpress.com","","","www.panamaamerica.com.pa"
"Latin America","Peru","Lima","COSAC I","Protransporte Planing and Information System Office","Instituto Metropolitano PROTRANSPORTE de Lima ","Protransporte Planing and Information System Office","Instituto Metropolitano PROTRANSPORTE de Lima ","","Instituto Metropolitano PROTRANSPORTE de Lima ","Protransporte Planing and Information System Office","Protransporte Planing and Information System Office","Instituto Metropolitano PROTRANSPORTE de Lima ","Protransporte Planing and Information System Office","Protransporte Planing and Information System Office","Architectural design specification of center and North stations. Lima, January 2009.  Document available onwww.protransporte.gob.pe and Protransporte Planing and Information System Office","","Busway | BRT"
"Latin America","Trinidad and Tobago","Port of Spain - Arima","Priority Bus Route","Google Maps","","","","","Google Maps","","","","","www.youtube.com","","",""
"Latin America","Uruguay","Montevideo","Corredor Garzón","www.montevideo.gub.uy","www.montevideo.gub.uy","www.montevideo.gub.uy","","","www.montevideo.gub.uy","","www.montevideo.gub.uy","","www.montevideo.gub.uy","www.montevideo.gub.uy","","","www.montevideo.gub.uy"
"Latin America","Venezuela","Barquisimeto","Ruta 1","Google Maps","www.noticiasbarquisimeto.com &es.wikipedia.org","www.youtube.com","","Google Maps","","","","","www.barquisimeto.com","www.youtube.com","Calculated using corridor length and stations","","www.rnv.gob.ve"
"Latin America","Venezuela","Barquisimeto","Ruta 2","Google Maps","www.noticiasbarquisimeto.com &es.wikipedia.org","www.youtube.com","","Google maps","","","","","www.barquisimeto.com","www.youtube.com","Calculated using corridor length and stations","","www.rnv.gob.ve"
"Latin America","Venezuela","Caracas","Línea 7","www.minci.gob.ve","www.minci.gob.ve","Metro Caracas","","","www.minci.gob.ve","","","","Metro Caracas","www.minci.gob.ve","","","www.minci.gob.ve"
"Latin America","Venezuela","Merida","Trolebús de Mérida - Línea 1","www.tromerca.gob.ve","entrerayas.com","www.tromerca.gob.ve","www.tromerca.gob.ve","www.tromerca.gob.ve","www.tromerca.gob.ve","María Alejandra Guilarte Castro, Former president of Trolmerida","María Alejandra Guilarte Castro, Former president of Trolmerida","María Alejandra Guilarte Castro, Former president of Trolmerida","www.tromerca.gob.ve","www.tromerca.gob.ve","www.tromerca.gob.ve","","www.tramz.com www.venelogia.com"
"Northern America","Canada","Brampton","Bovaird Drive","Brampton Transit","Brampton Transit","","","","","","","Brampton Transit","","www.brampton.ca","Calculated using corridor length and stations","","www.brampton.ca"
"Northern America","Canada","Brampton","Main","Brampton Transit","Brampton Transit","","","","","","en.wikipedia.org","Brampton Transit","","www.brampton.ca","Calculated using corridor length and stations","","en.wikipedia.org"
"Northern America","Canada","Brampton","Queen East","Brampton Transit","Brampton Transit","","","","","","en.wikipedia.org","Brampton Transit","","www.brampton.ca","Calculated using corridor length and stations","","en.wikipedia.org"
"Northern America","Canada","Brampton","Steeles East","Brampton Transit","Brampton Transit","","","","","","","Brampton Transit","","www.brampton.ca","Calculated using corridor length and stations","","en.wikipedia.org"
"Northern America","Canada","Gatineau","Rapibus","www.sto.ca","","Google Maps","Google Maps","Google Maps","Google Maps","","www.novabus.com","www.sto.ca","","www.sto.ca","Calculated using corridor length and stations","","ici.radio-canada.ca"
"Northern America","Canada","Halifax","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","","","","","","","","","","","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
"Northern America","Canada","Ottawa","Transitway","www.octranspo1.com","www.octranspo1.com","www.google.com.br","www.octranspo1.com","","","www.rapibus.sto.ca","www.octranspo1.com","www.octranspo1.com","Street veiw","www.octranspo1.com","Calculated using corridor length and stations","www.metrojacksonville.com","Bus Rapid Transit Planning Guide (ITDP)"
"Northern America","Canada","Vancouver","Broadway Corridor","google earth","vancouver.ca","","","","","onlinepubs.trb.org","","","","","onlinepubs.trb.org","",""
"Northern America","Canada","Waterloo","200 iXpress","uwspace.uwaterloo.ca","Grand River Transit","www.youtube.com","","","","","www.grt.ca","","uwspace.uwaterloo.ca","www.grt.ca","Grand River Transit","","Grand River Transit"
"Northern America","Canada","Waterloo","201 iXpress","Grand River Transit","Grand River Transit","www.youtube.com","","","","","www.grt.ca","","uwspace.uwaterloo.ca","www.grt.ca","Grand River Transit","","Grand River Transit"
"Northern America","Canada","Winnipeg","RT","Winnipeg Transit ","Informed by winnipeg transit","","","","","","Winnipeg Transit","","","","","","Winnipeg Transit "
"Northern America","Canada","York Regional Municipality","Line2","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","","","","","COST - European Cooperation in Science and Technology","","","","","","","COST - European Cooperation in Science and Technology"
"Northern America","United States","Albuquerque","The Red Line (766)","db.nbrti.org","www.cabq.gov","Google Maps","www.fta.dot.gov","","","www.fta.dot.gov","data.cabq.gov","","","en.wikipedia.org","data.cabq.gov","","www.cabq.gov"
"Northern America","United States","Boston","Silver Line Washington Street","db.nbrti.org","www.mbta.com","Google Earth","","","","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","www.mbta.com","","mbta.com","mbta.com","www.mbta.com","db.nbrti.org","www.mbta.com"
"Northern America","United States","Boston","Silver Line Waterfront","db.nbrti.org","www.mbta.com","Google Earth","","","","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","www.mbta.com","","","mbta.com","Including stations on both branches; www.mbta.com","db.nbrti.org","www.mbta.com"
"Northern America","United States","Chicago","Jeffery Jump","www.transitchicago.com","articles.redeyechicago.com","","","","www.transitchicago.com","chi.streetsblog.org","www.transitchicago.com","","","gridchicago.com","www.redeyechicago.com","","www.brtchicago.com"
"Northern America","United States","Cleveland","HealthLine","RTA","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","RTA","RTA","RTA","RTA","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","www.riderta.com","","","www.riderta.com","Calculated using corridor length and stations","db.nbrti.org","www.riderta.com"
"Northern America","United States","Eugene","Gateway Line","LTD","","LTD","LTD","LTD","LTD","Bus Rapid Transit Planning Guide (ITDP) 2007","LTD","","","www.ltd.org","Calculated using corridor length and stations","sustainablecommunitiesleadershipacademy.org","LTD"
"Northern America","United States","Eugene","Green Line","LTD","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","LTD","LTD","LTD","LTD","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","LTD","Bus Rapid Transit Planning Guide (ITDP) 2007","","www.ltd.org","Calculated using corridor length and stations","www.fta.dot.gov","LTD"
"Northern America","United States","Everett","","www.commtrans.org","www.apta.com","","","","www.commtrans.org","","www.commtrans.org","","","www.commtrans.org","Calculated using corridor length and stations","www.apta.com","en.wikipedia.org"
"Northern America","United States","Kansas City","Main Street","www.nbrti.org","www.nbrti.org","www.nbrti.org","KCATA","KCATA","www.nbrti.org","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","www.nbrti.org","","","www.nbrti.org","Calculated using corridor length and stations","www.nbrti.org","www.nbrti.org"
"Northern America","United States","Kansas City","Troost Avenue","www.nbrti.org","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","www.nbrti.org","KCATA","KCATA","","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","www.nbrti.org","","","www.nbrti.org","Calculated using corridor length and stations","www.nbrti.org","www.nbrti.org"
"Northern America","United States","Las Vegas","MAX (Metropolitan Area Express)","www.google.com.br","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","Google maps","Google maps","Google maps","www.google.com.br","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","","","","news.oregonmetro.gov","Calculated using corridor length and stations","www.nbrti.org","www.lasvegassun.com"
"Northern America","United States","Las Vegas","SDX (Strip & Downtown Express)","www.metroplanning.org","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","","","","www.metroplanning.org","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","","","","esci-ksp.org","Calculated using corridor length and stations","esci-ksp.org","esci-ksp.org"
"Northern America","United States","Las Vegas","SX (Sahara Express)","www.rtcsnv.com and Google Maps","news.oregonmetro.gov","news.oregonmetro.gov","","","www.reviewjournal.com and Google Maps","","","","","esci-ksp.org","Calculated using corridor length and stations","www.oregonmetro.gov","www.rtcsnv.com"
"Northern America","United States","Los Angeles","Orange Line","Metro Orange Line presented to APTA by Dana Woodbury","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","Metro Orange Line presented to APTA by Dana Woodbury","","","Google Earth","Metro Orange Line presented to APTA by Dana Woodbury","Metro Orange Line presented to APTA by Dana Woodbury","","","www.metro.net","Calculated using corridor length and stations","","www.metro.net"
"Northern America","United States","Miami","South Miami-Dade Busway","www.gobrt.org","www.gobrt.org","","","","","Bus Rapid Transit Planning Guide (ITDP) 2007 ; Federal Transit Administration","","","","","Calculated using corridor length and stations","","www.gobrt.org"
"Northern America","United States","New York","B44 SBS (Nostrand Avenue)","www.nyc.gov","web.mta.info","Google Street","","","","","web.mta.info","","","web.mta.info","web.mta.info","www.nyc.gov","web.mta.info"
"Northern America","United States","New York","Bx12 SBS (Fordham Road - Pelham Pkwy)","www.nyc.gov","wagner.nyu.edu","www.nyc.gov","Approximated by Google Earth and trb.metapress.com","Approximated by Google Earth and trb.metapress.com","Approximated by Google Earth and trb.metapress.com","web.mta.info","web.mta.info","","","web.mta.info","web.mta.info","www.nyc.gov","trb.metapress.com"
"Northern America","United States","New York","Bx41 SBS (Webster Avenue)","web.mta.info","www.nyc.gov","Google Street","web.mta.info","web.mta.info","web.mta.info","web.mta.info","web.mta.info","","","web.mta.info","web.mta.info","www.nyc.gov","web.mta.info"
"Northern America","United States","New York","M15 SBS (1st/2nd Ave)","Per direction; www.nyc.gov","wagner.nyu.edu","www.nyc.gov","Google Earth and www.nyc.gov","Google Earth andwww.nyc.gov","Google Earth andwww.nyc.gov","www.nyc.gov","web.mta.info","","","web.mta.info","web.mta.info","www.nyc.gov","mta.info"
"Northern America","United States","New York","M34/M34A SBS (34th Street)","web.mta.info","web.mta.info","Google Street","","","","","web.mta.info","","","web.mta.info","Measured using Qgis 2.6 and Google Maps","www.nyc.gov","web.mta.info"
"Northern America","United States","New York","S79 SBS (Hylan Boulevard)","web.mta.info","web.mta.info","Google Street","web.mta.info","web.mta.info","web.mta.info","","web.mta.info","","","web.mta.info","web.mta.info","www.nyc.gov","web.mta.info"
"Northern America","United States","Oakland","San Pablo Rapid","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","","","","","","Federal Transit Administration","","","","","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
"Northern America","United States","Orlando","LYNX Lymmo","Bus Rapid Transit Planning Guide (ITDP) 2007","Bus Rapid Transit Planning Guide (ITDP) 2007","","","","","","Bus Rapid Transit Planning Guide (ITDP) 2007","","","","","Bus Rapid Transit Planning Guide (ITDP) 2007","Bus Rapid Transit Planning Guide (ITDP) 2007"
"Northern America","United States","Phoenix","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009","","","","","","Federal Transit Administration","","","","","","Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
"Northern America","United States","Pittsburgh","MLK East Busway","onlinepubs.trb.org","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","","","","","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","Bus Rapid Transit Planning Guide (ITDP) 2007","Bus Rapid Transit Planning Guide (ITDP) 2007","","www.itdp.org","Bus Rapid Transit Planning Guide (ITDP) 2007","","Bus Rapid Transit Planning Guide (ITDP) 2007"
"Northern America","United States","Pittsburgh","South Busway","onlinepubs.trb.org","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","","","","","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","Bus Rapid Transit Planning Guide (ITDP) 2007","Bus Rapid Transit Planning Guide (ITDP) 2007","","www.itdp.org","Bus Rapid Transit Planning Guide (ITDP) 2007","","Bus Rapid Transit Planning Guide (ITDP) 2007"
"Northern America","United States","Pittsburgh","West Busway","onlinepubs.trb.org","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","","","","","More Development For Your Transit Dollar - An Analysis of 21 North American Transit Corridors (ITDP)","Bus Rapid Transit Planning Guide (ITDP) 2007","Bus Rapid Transit Planning Guide (ITDP) 2007","","www.itdp.org","Bus Rapid Transit Planning Guide (ITDP) 2007","","Bus Rapid Transit Planning Guide (ITDP) 2007"
"Northern America","United States","San Bernardino","sbX","www.omnitrans.org","","photosynth.net","","photosynth.net","www.omnitrans.org","","www.omnitrans.org","","","www.omnitrans.org","Calculated using corridor length and stations","db.nbrti.org","www.omnitrans.org"
"Northern America","United States","San Diego","UTC East Loop","www.sdmts.com and Google Maps","","www.sdmts.com","","","","","","","","","Calculated using corridor length and stations","","www.sdmts.com"
"Northern America","United States","San Diego","UTC Transit Center – UCSD","www.sdmts.com and Google Maps","","www.sdmts.com","","","","","","","","","Calculated using corridor length and stations","","www.sandag.org"
"Northern America","United States","Snohomish County","","www.commtrans.org","www.commtrans.org","","","","","","","","","","","","www.commtrans.org"
"Northern America","United States","Stockton","Route #40 - Pacific Corridor","San Joaquin Regional Transit District (RTD)","San Joaquin Regional Transit District (RTD)","","","","","","www.sanjoaquinrtd.com","","","www.youtube.com","www.sanjoaquinrtd.com","","www.youtube.com"
"Northern America","United States","Stockton","Route #43 - Hammer Corridor","San Joaquin Regional Transit District (RTD)","San Joaquin Regional Transit District (RTD)","","","","","","www.sanjoaquinrtd.com","","","www.youtube.com","www.sanjoaquinrtd.com","","www.youtube.com"
"Northern America","United States","Stockton","Route #44 - Airport Corridor","San Joaquin Regional Transit District (RTD)","San Joaquin Regional Transit District (RTD)","","","","","","www.sanjoaquinrtd.com","","","www.youtube.com","www.sanjoaquinrtd.com","","www.youtube.com"
"Oceania","Australia","Adelaide","North East Busway","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Adelaide, Australia: O-Bahn guided busway","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia"
"Oceania","Australia","Brisbane","Eastern Busway","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","","Translink","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","www.tmr.qld.gov.au","www.tmr.qld.gov.au"
"Oceania","Australia","Brisbane","Northern Busway","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","","Translink","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","www.tmr.qld.gov.au","www.tmr.qld.gov.au"
"Oceania","Australia","Brisbane","South East Busway","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","","Translink","Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia","onlinepubs.trb.org","www.tmr.qld.gov.au"
"Oceania","Australia","Sydney - Blacktown - Rouse Hill","Blacktown to Rouse Hill (North-West T-way)","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","","Characteristics of Bus Rapid Transit for Decision-Making (CBRT)","","","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","","T-way Stopping Guide","Professor Graham Currie, Monash University - Bus Rapid Transit in Australasia: Performance, Lessons Learned and Futures","Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia","","en.wikipedia.org"
