Region,Country,City,Corridor,Value,Year,Source
Latin America,Venezuela,Merida,Trolebús de Mérida - Línea 1,625,2013,www.tromerca.gob.ve
Latin America,Venezuela,Barquisimeto,Ruta 1,669.6,,Calculated using corridor length and stations
Latin America,Venezuela,Barquisimeto,Ruta 2,472.2,,Calculated using corridor length and stations
Northern America,Canada,Brampton,Queen East,1475,2015,Calculated using corridor length and stations
Northern America,Canada,Brampton,Main,1050,2015,Calculated using corridor length and stations
Northern America,Canada,Brampton,Steeles East,800,2015,Calculated using corridor length and stations
Northern America,Canada,Brampton,Bovaird Drive,1384.6,2015,Calculated using corridor length and stations
Northern America,Canada,Gatineau,Rapibus,1200,2013,Calculated using corridor length and stations
Northern America,Canada,Halifax,,,,
Northern America,Canada,Ottawa,Transitway,621.1,,Calculated using corridor length and stations
Northern America,Canada,Vancouver,Broadway Corridor,1900,,onlinepubs.trb.org
Northern America,Canada,Waterloo,200 iXpress,2640,2015,Grand River Transit
Northern America,Canada,Waterloo,201 iXpress,714,2015,Grand River Transit
Northern America,Canada,Winnipeg,RT,,,
Northern America,Canada,York Regional Municipality,Line2,,,
Northern America,United States,Albuquerque,The Red Line (766),1106.3,2015,data.cabq.gov
Northern America,United States,Boston,Silver Line Waterfront,379,2014,Including stations on both branches; www.mbta.com
Northern America,United States,Boston,Silver Line Washington Street,322,2014,www.mbta.com
Northern America,United States,Chicago,Jeffery Jump,805,2012,www.redeyechicago.com
Northern America,United States,Cleveland,HealthLine,317,2013,Calculated using corridor length and stations
Northern America,United States,Eugene,Green Line,640,2013,Calculated using corridor length and stations
Northern America,United States,Eugene,Gateway Line,891,2013,Calculated using corridor length and stations
Northern America,United States,Everett,,1921.4,2013,Calculated using corridor length and stations
Northern America,United States,Kansas City,Main Street,654,2013,Calculated using corridor length and stations
Northern America,United States,Kansas City,Troost Avenue,945,2013,Calculated using corridor length and stations
Northern America,United States,Las Vegas,MAX (Metropolitan Area Express),862.1,2014,Calculated using corridor length and stations
Northern America,United States,Las Vegas,SDX (Strip & Downtown Express),851.8,2014,Calculated using corridor length and stations
Northern America,United States,Las Vegas,SX (Sahara Express),618.6,2014,Calculated using corridor length and stations
Northern America,United States,Los Angeles,Orange Line,1635.7,,Calculated using corridor length and stations
Northern America,United States,Miami,South Miami-Dade Busway,607.1,,Calculated using corridor length and stations
Northern America,United States,New York,Bx12 SBS (Fordham Road - Pelham Pkwy),805,2015,web.mta.info
Northern America,United States,New York,M15 SBS (1st/2nd Ave),805,2011,web.mta.info
Northern America,United States,New York,M34/M34A SBS (34th Street),327,2015,Measured using Qgis 2.6 and Google Maps
Northern America,United States,New York,S79 SBS (Hylan Boulevard),805,2015,web.mta.info
Northern America,United States,New York,B44 SBS (Nostrand Avenue),805,2015,web.mta.info
Northern America,United States,New York,Bx41 SBS (Webster Avenue),775,2015,web.mta.info
Northern America,United States,Oakland,San Pablo Rapid,,,
Northern America,United States,Orlando,LYNX Lymmo,,,
Northern America,United States,Phoenix,,,,
Northern America,United States,Pittsburgh,MLK East Busway,1633,2007,Bus Rapid Transit Planning Guide (ITDP) 2007
Northern America,United States,Pittsburgh,South Busway,627,2007,Bus Rapid Transit Planning Guide (ITDP) 2007
Northern America,United States,Pittsburgh,West Busway,1350,2007,Bus Rapid Transit Planning Guide (ITDP) 2007
Northern America,United States,San Bernardino,sbX,1606.3,,Calculated using corridor length and stations
Northern America,United States,San Diego,UTC Transit Center – UCSD,833.3,,Calculated using corridor length and stations
Northern America,United States,San Diego,UTC East Loop,666.7,,Calculated using corridor length and stations
Northern America,United States,Snohomish County,,,,
Northern America,United States,Stockton,Route #40 - Pacific Corridor,1.1,2015,www.sanjoaquinrtd.com
Northern America,United States,Stockton,Route #43 - Hammer Corridor,0.6,2015,www.sanjoaquinrtd.com
Northern America,United States,Stockton,Route #44 - Airport Corridor,1.1,2015,www.sanjoaquinrtd.com
Oceania,Australia,Adelaide,North East Busway,5000,2013,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Brisbane,South East Busway,1650,2013,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Brisbane,Northern Busway,1134,2013,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Brisbane,Eastern Busway,667,2013,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Sydney - Blacktown - Rouse Hill,Blacktown to Rouse Hill (North-West T-way),711,2013,"Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Sydney - Liverpool - Parramatta,Liverpool-Parramatta T-Way,920,2013,"Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Sydney - Parramatta - Rouse Hill,Parramatta to Rouse Hill (North-West T-way),861,2013,"Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia"
Oceania,New Zealand,Auckland,Northern Busway,1240,2014,Calculated using corridor length and stations
